ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global"
\n
\nToto serien er lavet med stor kærlighed til keramik og funktionalitet, og du kan nemt blande den med Oda-samlingen. Hver vare er dansk design og fremstillet på et værksted i Polen.
\nFarven kan variere fra billedet. Fotos er kun vejledende, da hvert element er unikt.
\n
\nMed sin minimalistiske silhuet og varierende glasur, har skålene et smukt og unikt udtryk. Den fine lille skål er lavet så den passer perfekt ovenpå Toto koppen. Helt perfekt til tebrevet, en lille snack eller salt/sukker skål. Den karakteristiske bund gør at den let kan stables både med flere skåle eller ovenpå kopperne.
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n
\nMateriale: stentøj.
\nHøjde 2,7 cm. / Diameteren 8,5 cm.
\n
\nTåler opvaskemaskine.
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\nBemærk at prisen er pr. stk.
\n
\nTil hver enkelt ordre bliver kunsthåndværket og keramikken som udgangspunkt særligt udvalgt og sammensat efter Helene Vonsilds ekspertise.
\nMen man er selvfølgelig altid velkommen til at <a href=""https://www.1x1textil.dk/kontakt-os/"" target=""_blank"" rel=""noopener noreferrer"">kontakte butikken</a>, hvis man har særlige ønsker, hvor Helene vil være behjælpelig med personlig betjening pr. mail eller telefon.",,,taxable,,0,-1,,0,0,,,,,0,,,"125,00","Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus TOTO Skåle, Keramik, Kunsthåndværkere, Skåle","Damhus handmade, Damhus keramik, Damhus Toto, Julie Damhus, Julie Damhus skål, Julie Damhus Toto, Keramik, keramik saltkar, Keramik skål, Saltkar, Skål, snackskål, Toto skål",,"https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Lille_Mint_1.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Lille_14.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Lille_5.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/03/Julie_Damhus_Toto_Kollektionen_6-1.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Lille_2.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Lille_Mint_2.jpg",,,,,,,,,700,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
23008,simple,,,"Julie Damhus - TOTO skål - Lille, rosa",1,0,visible,,"Skål af Julie Damhus i Toto serien.
\n
\nToto serien er lavet med stor kærlighed til keramik og funktionalitet, og du kan nemt blande den med Oda-samlingen. Hver vare er dansk design og fremstillet på et værksted i Polen.
\nFarven kan variere fra billedet. Fotos er kun vejledende, da hvert element er unikt.
\n
\nMed sin minimalistiske silhuet og varierende glasur, har skålene et smukt og unikt udtryk. Den fine lille skål er lavet så den passer perfekt ovenpå Toto koppen. Helt perfekt til tebrevet, en lille snack eller salt/sukker skål. Den karakteristiske bund gør at den let kan stables både med flere skåle eller ovenpå kopperne.
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n<div class=""et_pb_module et_pb_text et_pb_text_0_tb_body et_pb_text_align_left et_pb_bg_layout_light"">
\n<div class=""et_pb_text_inner"">
\n<div class=""woocommerce et-dynamic-content-woo et-dynamic-content-woo--product_description"">
\n
\nMateriale: stentøj.
\nStørrelse :H2,7 cm. / D8,5 cm.
\n
\nTåler opvaskemaskine.
\n
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\nBemærk at prisen er pr. stk.
\n
\nTil hver enkelt ordre bliver kunsthåndværket og keramikken som udgangspunkt særligt udvalgt og sammensat efter Helene Vonsilds ekspertise.
\nMen man er selvfølgelig altid velkommen til at <a href=""https://www.1x1textil.dk/kontakt-os/"" target=""_blank"" rel=""noopener noreferrer"">kontakte butikken</a>, hvis man har særlige ønsker, hvor Helene vil være behjælpelig med personlig betjening pr. mail eller telefon.",,,taxable,,0,0,,0,0,,,,,0,,,"125,00","Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus TOTO Skåle, Keramik, Kunsthåndværkere, Skåle","Damhus handmade, Damhus keramik, Damhus Toto, Julie Damhus, Julie Damhus skål, Julie Damhus Toto, Keramik, keramik saltkar, Keramik skål, Saltkar, Skål, snackskål, Toto skål",,"https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Lille_Rosa_1.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Lille_14.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Lille_5.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/03/Julie_Damhus_Toto_Kollektionen_6-1.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skål_Lille_Rosa_2.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Lille_Rosa_10.jpg, https://www.1x1textil.dk/wp-content/uploads/2021/12/Julie_Damhus_Toto_Skaal_Lille_8.jpg",,,,,,,,,701,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
23766,variable,,,"Julie Damhus - The Garden Vase (mini)",1,0,visible,,"The Garden Vase af Julie Damhus i mini format til alle havens små blomster, den håndplukkede buket fra børnene og til at fuldende borddækningen.
\n
\nHvert produkt i Oda kollektionen fra Julie Damhus er designet og håndlavet i Danmark. Produkterne er håndglaserede og derfor alle unikke, hvilket gør, at billederne kun er vejledende.
\n
\n<span class=""JLqJ4b ChMk0b"" data-language-for-alternatives=""da"" data-language-to-translate-into=""en"" data-phrase-index=""2"">Størrelse: H9-10 cm D4 cm i toppen</span>
\n
\n<span class=""JLqJ4b ChMk0b"" data-language-for-alternatives=""da"" data-language-to-translate-into=""en"" data-phrase-index=""4"">Materiale: Stentøj</span>
\n
\nKan tåle at komme i opvaskemaskinen.
\n
\nVasen fås flere farver - skriv som kommentar, hvilken farve du gerne vil have.
\n
\nVenligst bemærk at billederne er vejledende.",,,taxable,,1,,,0,0,,,,,0,,,,"Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus ODA Vaser, Keramik, Keramikvaser, Kunsthåndværkere","garden vase, have vase, havevase, jule damhus vase, Julie Damhus, Keramik vase, mini vase, Vase",,https://www.1x1textil.dk/wp-content/uploads/2022/03/IMG_2752.jpg,,,,,,,,,691,,Farver,"Blå, Brun, Grøn, Gul, Lyseblå, Lyserød, Mint",1,1,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1
24747,simple,,,"Julie Damhus - Cortado Skål",1,0,visible,,"Cortado skål af Julie Damhus.
\n
\nOktober serien er med sine brune nuancer en hyldest til efteråret. Serien er af lavet stentøj og hånddrejet i Danmark. Modsat de to andre serier Oda og Toto er Oktober kendetegnet med sine runde former og afdæmpede udtryk. Den indbyder til rolige stunder og nærvær.",,,taxable,,0,,,0,0,,,,,0,,,280,"Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus ODA Skåle, Keramik, Kunsthåndværkere, Skåle","cortado skål, Julie Damhus, julie damhus cortado, julie damhus keramik, julie damhus oktober, Julie Damhus skål, Keramik skål, oktober cortado, oktober skål",,"https://www.1x1textil.dk/wp-content/uploads/2022/09/Skaermbillede-2022-09-09-kl.-12.03.14.png, https://www.1x1textil.dk/wp-content/uploads/2022/09/Skaermbillede-2022-09-09-kl.-12.00.14.png",,,,,,,,,626,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
24762,simple,,,"Julie Damhus - Fad - Flat White",1,0,visible,,"Fad af Julie Damhus.
\n
\nOktober serien er med sine brune nuancer en hyldest til efteråret. Serien er af lavet stentøj og hånddrejet i Danmark. Modsat de to andre serier Oda og Toto er Oktober kendetegnet med sine runde former og afdæmpede udtryk. Den indbyder til rolige stunder og nærvær.",,,taxable,,1,2,,0,0,,,,,0,,,620,"Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus ODA Tellerken, Keramik, Kunsthåndværkere","fad, Julie Damhus, julie damhus fad, julie damhus oktober, keramik fad, oktober fad",,"https://www.1x1textil.dk/wp-content/uploads/2022/09/Skaermbillede-2022-09-09-kl.-12.48.42.png, https://www.1x1textil.dk/wp-content/uploads/2022/09/Skaermbillede-2022-09-09-kl.-12.48.28.png",,,,,,,,,627,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
24866,simple,,,"Julie Damhus - Juleklokke - diverse farver",1,0,visible,,"Juleklokke af Julie Damhus.
\n
\nJuleklokken er et sødt lille ophæng som i sit udtryk refererer til den klassiske jul men med et minimalistisk og moderne udtryk. Perfekt til den lille veninde/værtindegave eller selvforkælelse.
\n
\nDenne juleklokke er i den store model.
\n
\nMål: 6,5 cm diameter
\n
\nVenligst bemærk at klokken ikke indeholder en bjælde og at billederne er vejledende.",,,taxable,,1,12,,0,0,,,,,0,,,185,"Produkter > - Alle varer, Produkter > Jule- og påskepynt, Julepynt, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus Jul, Keramik, Kunsthåndværkere","juleklokke, julepynt, Julie Damhus, julie damhus juleklokke, julie damhus julepynt, keramik juleklokke, keramik julepynt",,"https://www.1x1textil.dk/wp-content/uploads/2022/09/Skaermbillede-2022-09-30-kl.-15.24.08.png, https://www.1x1textil.dk/wp-content/uploads/2022/09/Skaermbillede-2022-09-30-kl.-15.24.21.png",,,,,,,,,641,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
33609,variation,,,"Julie Damhus - ODA Lysestage - Grøn",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,250,,,,https://www.1x1textil.dk/wp-content/uploads/2024/05/Oda-lysestage-groen.jpeg,,,id:18658,,,,,,1,,Farver,Grøn,,1,,,,,,,,
32154,variation,,,"Julie Damhus - ODA Lysestage - Lyserød",1,0,visible,,,,,taxable,,1,3,,0,0,,,,,0,,,250,,,,https://www.1x1textil.dk/wp-content/uploads/2023/12/Julie_Damhus_Oda_Lysestage_Rosa_1.jpg,,,id:18658,,,,,,5,,Farver,Lyserød,,1,,,,,,,,
32151,variation,,,"Julie Damhus - ODA Lysestage - Mint",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,250,,,,https://www.1x1textil.dk/wp-content/uploads/2023/12/Julie_Damhus_Oda_Lysestage_Mint_1.jpg,,,id:18658,,,,,,2,,Farver,Mint,,1,,,,,,,,
32152,variation,,,"Julie Damhus - ODA Lysestage - Blå",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,250,,,,https://www.1x1textil.dk/wp-content/uploads/2023/12/Julie_Damhus_Oda_Lysestage_Blaa_1.jpg,,,id:18658,,,,,,3,,Farver,Blå,,1,,,,,,,,
32153,variation,,,"Julie Damhus - ODA Lysestage - Brun",1,0,visible,,,,,taxable,,1,2,,0,0,,,,,0,,,250,,,,https://www.1x1textil.dk/wp-content/uploads/2023/12/Julie_Damhus_Oda_Lysestage_Brun_1.jpg,,,id:18658,,,,,,4,,Farver,Brun,,1,,,,,,,,
32149,variation,,,"Julie Damhus Oda smykkeskrin - Medium multiple colors - Blå",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,500,,,,https://www.1x1textil.dk/wp-content/uploads/2020/11/IMG-2722.jpg,,,id:20439,,,,,,4,,Farver,Blå,,1,,,,,,,,
32147,variation,,,"Julie Damhus Oda smykkeskrin - Medium multiple colors - Lyserød",1,0,visible,,,,,taxable,,1,1,,0,0,,,,,0,,,500,,,,https://www.1x1textil.dk/wp-content/uploads/2020/11/IMG-2722.jpg,,,id:20439,,,,,,2,,Farver,Lyserød,,1,,,,,,,,
32148,variation,,,"Julie Damhus Oda smykkeskrin - Medium multiple colors - Lilla",1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,500,,,,,,,id:20439,,,,,,3,,Farver,Lilla,,1,,,,,,,,
35964,variation,,,"Julie Damhus - The Garden Vase (mini) - Grøn",1,0,visible,,,,,taxable,,1,4,,0,0,,,,,0,,,250,,,,https://www.1x1textil.dk/wp-content/uploads/2022/03/IMG_2752.jpg,,,id:23766,,,,,,3,,Farver,Grøn,,1,,,,,,,,
32141,variation,,,"Julie Damhus - The Garden Vase (mini) - Lyserød",1,0,visible,,,,,taxable,,1,4,,0,0,,,,,0,,,250,,,,https://www.1x1textil.dk/wp-content/uploads/2022/03/IMG_2752.jpg,,,id:23766,,,,,,5,,Farver,Lyserød,,1,,,,,,,,
32136,variation,,,"Julie Damhus - The Garden Vase (mini) - Mint",1,0,visible,,"<strong>Vase i lille til små blomster ca.10 cm</strong>",,,taxable,,backorder,,,0,0,,,,,0,,,250,,,,https://www.1x1textil.dk/wp-content/uploads/2022/03/IMG_2752.jpg,,,id:23766,,,,,,1,,Farver,Mint,,1,,,,,,,,
32137,variation,,,"Julie Damhus - The Garden Vase (mini) - Blå",1,0,visible,,,,,taxable,,0,0,,0,0,,,,,0,,,250,,,,https://www.1x1textil.dk/wp-content/uploads/2022/03/IMG_2752.jpg,,,id:23766,,,,,,2,,Farver,Blå,,1,,,,,,,,
32138,variation,,,"Julie Damhus - The Garden Vase (mini) - Brun",1,0,visible,,,,,taxable,parent,1,4,,0,0,,,,,0,,,250,,,,,,,id:23766,,,,,,4,,Farver,Brun,,1,,,,,,,,
24880,simple,,,"Julie Damhus - Juletræ stor - diverse farver",1,0,visible,,"De fine glaserede juletræer af Julie Damhus i en flot kombination af to størrelser, er et moderne twist på julepynten. Men kan også bruges som pyntegenstand året rundt. De er ideelle som bordpynt på et smukt dækket julebord eller sammen med julelysene i vinduet.
\n
\nSortimentet varierer, så du er velkommen til at kontakte os for efterspørgsel af en bestemt variant.",,,taxable,,1,,,0,0,,,,,0,,,185,"Produkter > Jule- og påskepynt, Julepynt, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus Jul, Keramik","julepynt, juletræ, Julie Damhus, julie damhus julepynt, julie damhus juletræ, keramik julepynt",,https://www.1x1textil.dk/wp-content/uploads/2022/09/juletraeer-store-scaled.jpg,,,,,,,,,647,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
25844,simple,,,"Julie Damhus - Påskeæg - Sæt af tre",1,0,visible,,"Sæt af tre påskeæg med brun, grøn og rosa sløjfer.",,,taxable,,1,,,0,0,,,,,0,,,149,"Produkter > Jule- og påskepynt, Kunsthåndværkere > Julie Damhus, Keramik, Produkter > Nyheder, Påskepynt og ophæng","Julie Damhus, julie damhus påske, julie damhus påskeæg, påskeæg",,https://www.1x1textil.dk/wp-content/uploads/2023/03/MG_5479-scaled.jpg,,,,,,,,,684,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
25935,variable,,,"Julie Damhus - MOR Oda krus med hank. Glasur farver I mint, brun og Rosa.",0,0,visible,,"<strong><span style=""vertical-align: inherit""><span style=""vertical-align: inherit"">Julie Damhus MOR mug with delicate glaze and MOR printed into the clay. </span></span>
\n<span style=""vertical-align: inherit""><span style=""vertical-align: inherit"">Color Pink is unfortunately sold out live but will come again</span></span></strong><span style=""vertical-align: inherit""><span style=""vertical-align: inherit""> 🌸</span></span>
\n
\n<strong><span style=""vertical-align: inherit""><span style=""vertical-align: inherit"">A cup made to pay tribute to mothers. This hand-turned cup fits well in the hand and, with its handle, is good for you with sensitive hands and/or lovers of functionality.</span></span></strong>
\n
\n<strong><span style=""vertical-align: inherit""><span style=""vertical-align: inherit"">Every product in the Oda collection from Julie Damhus is designed and handmade in Denmark. The products are hand-glazed and therefore all unique, which means that the images are only indicative.</span></span></strong>
\n
\n<strong><span style=""vertical-align: inherit""><span style=""vertical-align: inherit"">Colour: Mint - Pink is unfortunately just sold out but will be back later in May. </span></span>
\n<span style=""vertical-align: inherit""><span style=""vertical-align: inherit"">Material: Stoneware </span></span>
\n<span style=""vertical-align: inherit""><span style=""vertical-align: inherit"">Size: H7-8 CM / D7.5-8.5 CM</span></span></strong>
\n
\n<strong><span style=""vertical-align: inherit""><span style=""vertical-align: inherit"">Can withstand being put in the dishwasher.</span></span></strong>
\n
\n<strong><span style=""vertical-align: inherit""><span style=""vertical-align: inherit"">Perhaps an idea for a gift for Mother's Day, birthday or other special celebrations of a mother?</span></span></strong>
\n
\n<strong><span style=""vertical-align: inherit""><span style=""vertical-align: inherit"">Please note that the images are indicative.</span></span></strong>
\n
\n<strong> </strong>",,,taxable,,1,,,0,0,,,,,0,,,,"Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus ODA Kop med text, Keramik, Keramikkopper, Kunsthåndværkere, Keramikkopper > MOR-kopper, Produkter > Nyheder","Julie Damhus, julie damhus keramik, Julie Damhus kop, julie damhus kopper, julie damhus krus, julie damhus mor, Julie Damhus oda, julie damhus oda kop, julie damhus oda kopper, julie damhus oda krus, julie damhus oda mor, Keramik kopper, keramik krus, mor kop, mor kopper, mor krus, oda mor kop, oda mor kopper, oda mor krus",,"https://www.1x1textil.dk/wp-content/uploads/2023/04/Julie-Damhus-mor-kop-mint.jpg, https://www.1x1textil.dk/wp-content/uploads/2023/04/Julie-Damhus-mor-kop-brun.jpeg, https://www.1x1textil.dk/wp-content/uploads/2023/04/unnamed-17-1.jpg",,,,,,,,,650,,Farver,"Brun, Mint, Rosa",1,1,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1
26184,variable,,,"Julie Damhus - FAR krus med hank",1,0,visible,,"Julie Damhus FAR krus med delikat glasur og FAR trykt ind i leret.
\n
\nFarver; mint, brun og blå.
\n
\nEn kop lavet til at hylde fædrene. Denne hånddrejede kop ligger godt i hånden og er med sin hank god til dig med følsomme hænder og/eller elsker funktionalitet. Koppen er en skøn gaveidé til de fantastiske fædre derude.
\n
\nHvert produkt i Oda kollektionen fra Julie Damhus er designet og håndlavet i Danmark. Produkterne er håndglaserede og derfor alle unikke, hvilket gør, at billederne kun er vejledende.
\n
\nMateriale: Stentøj
\n
\nStørrelse: H7-8 CM / D7,5-8,5 CM
\n
\nKan tåle at komme i opvaskemaskine.
\n
\nMåske en ide til gaven til Fars dag, fødselsdag eller andre specielle fejringer af en far?
\n
\nVenligst bemærk at billederne er vejledende.",,,taxable,,1,,,0,0,,,,,0,,,,"Produkter > - Alle varer, Keramikkopper > FAR-kopper, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus ODA Kop med text, Keramikkopper, Kunsthåndværkere, Produkter > Nyheder","far kop, far kopper, far krus, Julie Damhus, julie damhus far, julie damhus keramik, Julie Damhus kop, julie damhus kopper, julie damhus krus, Julie Damhus oda, julie damhus oda far, julie damhus oda kop, julie damhus oda kopper, julie damhus oda krus, Keramik kopper, keramik krus, oda far kop, oda far kopper, oda far krus",,"https://www.1x1textil.dk/wp-content/uploads/2023/05/unnamed-27.jpg, https://www.1x1textil.dk/wp-content/uploads/2023/05/Julie-Damhus-Far-kop.jpeg, https://www.1x1textil.dk/wp-content/uploads/2024/05/damhus_far_blaa.jpg",,,,,,,,,628,,Farver,"1008D, 1008E, Bark, Beige/Rust, Berry, Blå, Bourdaux, Brun, Celeste, Chameleon, Creme, Denim, Emerald, Etched, Farver, Flame, Grå, Grøn, Gul, Harlequin, Havblå, Himmelblå, Hvid, Jagergrøn, Latte, Laveder, Let natur, Lilla, Lobster, lysblå, Lyseblå, Lyserød, Marineblå, Marlow, Meadow, Mint, Mono, Mørk rosa, Mørkegrøn, Mørkegul, Neutral, Nude, Oak, Olive, Pebermynte, Pink, Plads, Poppy, River, Rosa, Rose, Rød, Sky, Sky Blue, Sorbet, Sort",1,1,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1
29933,simple,,,"Julie Damhus  Oda kop med hank GRØN",1,0,visible,,"Den ikoniske Oda kop med hank af Julie Damhus passer med sit smukke og minimalistiske design ind i ethvert hjem. Hanken gør den perfekt til dig, der foretrækker god funktionalitet.
\n
\nSmukt keramik kop håndlavet i stentøj.
\n
\n<span lang=""da"">Hver kop er designet og håndlavet i Danmark. Farven kan variere fra billedet, da hvert element er unikt.</span>
\n
\n<span lang=""da"">Mål: H: 7-8 cm., D: 7,5-8,5 cm.</span>
\n
\nTåler opvaskemaskine
\n
\nTil hver enkelt ordre bliver kunsthåndværket og keramikken som udgangspunkt særligt udvalgt og sammensat efter Helene Vonsilds ekspertise.
\nMen man er selvfølgelig altid velkommen til at <a href=""https://www.1x1textil.dk/kontakt-os/"" target=""_blank"" rel=""noopener noreferrer"">kontakte butikken</a>, hvis man har særlige ønsker, hvor Helene vil være behjælpelig med personlig betjening pr. mail eller telefon.",,,taxable,,1,5,,0,0,,,,,0,,,350,"Produkter > - Alle varer, Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus ODA Kop, Keramikkopper, Produkter > Nyheder","Julie Damhus, julie damhus keramik, Julie Damhus kop, julie damhus kopper, julie damhus krus, Julie Damhus oda, Keramik, Keramik kopper, keramik krus, kop, kopper, krus, oda kop, oda kopper, oda krus",,"https://www.1x1textil.dk/wp-content/uploads/2023/06/FB2E9E2D-DA8B-4F77-A160-823498A7AE79.jpg, https://www.1x1textil.dk/wp-content/uploads/2023/06/IMG_1983-scaled.jpg, https://www.1x1textil.dk/wp-content/uploads/2023/06/0457F838-7BB4-4C0E-A095-03D6A74B23B5.jpg, https://www.1x1textil.dk/wp-content/uploads/2023/06/IMG_0922-scaled.jpg",,,,,,,,,662,,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1,,,,
31169,variable,,,"Julie Damhus - ODA tallerkner (grøn)",1,0,visible,,"Med en smukke minimalistisk silhuet, har tallerkner et fint æstetisk udtryk. Tallerkenerne fra Oda kollektionen pryder bordopdækningen til enhver anledning.
\n
\nHver tallerken er designet og håndlavet i Danmark. Farven kan variere fra billedet, da hvert element er unikt, håndlavet i stentøj.
\n
\nMini: H 1,5 cm. D: 10-11 cm.
\n
\nLille: H 1,5 cm. D: 17 cm.
\n
\nMedium: H 1,5 cm. D: 20 cm.
\n
\nStor: H 1,5 cm. D: 23-24 cm.
\n
\nTåler opvaskemaskine
\n
\nTil hver enkelt ordre bliver kunsthåndværket og keramikken som udgangspunkt særligt udvalgt og sammensat efter Helene Vonsilds ekspertise. Men man er selvfølgelig altid velkommen til at <a href=""https://www.1x1textil.dk/kontakt-os/"">kontakte butikken</a>, hvis man har særlige ønsker, hvor Helene vil være behjælpelig med personlig betjening pr. mail eller telefon.
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,0,,,,"Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus ODA Tellerken, Kunsthåndværkere, Produkter > Nyheder, Tallerkener",,,"https://www.1x1textil.dk/wp-content/uploads/2023/10/IMG_3842-scaled.jpg, https://www.1x1textil.dk/wp-content/uploads/2023/10/Oda-tallerken-mini.jpeg, https://www.1x1textil.dk/wp-content/uploads/2023/10/Oda-tallerken-S.jpeg, https://www.1x1textil.dk/wp-content/uploads/2023/10/Oda-tallerken-M.jpeg, https://www.1x1textil.dk/wp-content/uploads/2023/10/Oda-Tallerken-L-scaled.jpeg",,,,,,,,,676,,Størrelse,"lille, mellem, mini, stor",1,1,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1
31184,variable,,,"Julie Damhus - ODA kande",1,0,visible,,"Den elegante Oda kande rummer 1 liter og ligger godt i hånden. Med kandens alsidige størrelse, er den ikke alene god til servering, men også perfekt som vase til en smuk buket blomster. Kanden pryder bordopdækningen til enhver lejlighed.
\n
\nHver kande er designet og håndlavet i Danmark. Farven kan variere fra billedet, da hvert element er unikt.
\n
\nH: 19-20 cm
\n
\nTåler opvaskemaskine
\n
\nTil hver enkelt ordre bliver kunsthåndværket og keramikken som udgangspunkt særligt udvalgt og sammensat efter Helene Vonsilds ekspertise. Men man er selvfølgelig altid velkommen til at <a href=""https://www.1x1textil.dk/kontakt-os/"">kontakte butikken</a>, hvis man har særlige ønsker, hvor Helene vil være behjælpelig med personlig betjening pr. mail eller telefon.",,,taxable,,1,,,0,0,,,,,0,,,,"Kunsthåndværkere > Julie Damhus, Kunsthåndværkere > Julie Damhus > Julie Damhus ODA Kander, Kander",,,https://www.1x1textil.dk/wp-content/uploads/2023/10/Julie_Damhus_Toto_Kande_Alle_1-4.jpg,,,,,,,,,654,,Farver,"Grøn, Lilla, Mint, Rosa",1,1,Brand,"Julie Damhus",1,1,Kunstner,"Julie Damhus",1,1
32155,variable,,,"Julie Damhus - ODA tallerkner (rosa)",1,0,visible,,"Med en smukke minimalistisk silhuet, har tallerkner et fint æstetisk udtryk. Tallerkenerne fra Oda kollektionen pryder bordopdækningen til enhver anledning.
\n
\nHver tallerken er designet og håndlavet i Danmark. Farven kan variere fra billedet, da hvert element er unikt, håndlavet i stentøj.
\n
\nMini: H 1,5 cm. D: 10-11 cm.
\n
\nLille: H 1,5 cm. D: 17 cm.
\n
\nMedium: H 1,5 cm. D: 20 cm.
\n
\nStor: H 1,5 cm. D: 23-24 cm.
\n
\nTåler opvaskemaskine
\n
\nTil hver enkelt ordre bliver kunsthåndværket og keramikken som udgangspunkt særligt udvalgt og sammensat efter Helene Vonsilds ekspertise. Men man er selvfølgelig altid velkommen til at <a href=""https://www.1x1textil.dk/kontakt-os/"">kontakte butikken</a>, hvis man har særlige ønsker, hvor Helene vil være behjælpelig med personlig betjening pr. mail eller telefon.
\n
